Date,Name,Rank,Points,Flag,Conference,CountryUrl,PageUrl
2022-03-25,St. Vincent and the Grenadines,153,950.6,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-08-05,Barbados,154,966.8,https://api.fifa.com/api/v3/picture/flags-sq-2/BRB,CONCACAF,https://www.fifa.com/fifa-world-ranking/BRB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-12-09,Eswatini,175,798.94,https://api.fifa.com/api/v3/picture/flags-sq-2/SWZ,CAF,https://www.fifa.com/fifa-world-ranking/SWZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-07-12,Curacao,155,752,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190712
2019-09-27,Antigua and Barbuda,154,784,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2019-12-13,Aruba,153,724,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20191213
2020-03-27,Comoros,156,731,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200327
2020-08-14,Antigua and Barbuda,153,787,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Botswana,154,933.26,https://api.fifa.com/api/v3/picture/flags-sq-2/BOT,CAF,https://www.fifa.com/fifa-world-ranking/BOT,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2021-08-20,Uganda,154,868,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-12-09,Sri Lanka,155,955.21,https://api.fifa.com/api/v3/picture/flags-sq-2/SRI,AFC,https://www.fifa.com/fifa-world-ranking/SRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-10-13,Sri Lanka,155,955.21,https://api.fifa.com/api/v3/picture/flags-sq-2/SRI,AFC,https://www.fifa.com/fifa-world-ranking/SRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2019-03-29,Aruba,154,742,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190329
2020-06-26,Comoros,156,731,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2021-04-16,Lesotho,156,842,https://api.fifa.com/api/v3/picture/flags-sq-2/LES,CAF,https://www.fifa.com/fifa-world-ranking/LES,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,US Virgin Islands,155,843,https://api.fifa.com/api/v3/picture/flags-sq-2/VIR,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2022-03-25,Botswana,154,950.57,https://api.fifa.com/api/v3/picture/flags-sq-2/BOT,CAF,https://www.fifa.com/fifa-world-ranking/BOT,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-06-17,St. Vincent and the Grenadines,154,950.85,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-08-05,Tanzania,155,965.82,https://api.fifa.com/api/v3/picture/flags-sq-2/TAN,CAF,https://www.fifa.com/fifa-world-ranking/TAN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2019-07-12,Andorra,156,749,https://api.fifa.com/api/v3/picture/flags-sq-2/AND,UEFA,https://www.fifa.com/fifa-world-ranking/AND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190712
2019-09-27,Bhutan,155,769,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2019-12-13,Madagascar,154,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20191213
2020-03-27,Aruba,157,724,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200327
2020-08-14,Bhutan,154,769,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Dominica,155,913,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2021-08-20,US Virgin Islands,155,843,https://api.fifa.com/api/v3/picture/flags-sq-2/VIR,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-12-09,St Vincent and the Grenadines,156,950.85,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-10-13,St Vincent and the Grenadines,156,950.85,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2022-12-09,US Virgin Islands,176,793.07,https://api.fifa.com/api/v3/picture/flags-sq-2/VIR,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-03-29,Madagascar,155,693,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190329
2020-06-26,Aruba,157,724,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2021-04-16,Eswatini,157,826,https://api.fifa.com/api/v3/picture/flags-sq-2/SWZ,CAF,https://www.fifa.com/fifa-world-ranking/SWZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Lesotho,156,842,https://api.fifa.com/api/v3/picture/flags-sq-2/LES,CAF,https://www.fifa.com/fifa-world-ranking/LES,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2022-03-25,Malawi,155,942.66,https://api.fifa.com/api/v3/picture/flags-sq-2/MWI,CAF,https://www.fifa.com/fifa-world-ranking/MWI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-06-17,Malawi,155,942.66,https://api.fifa.com/api/v3/picture/flags-sq-2/MWI,CAF,https://www.fifa.com/fifa-world-ranking/MWI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-08-05,Maldives,156,952.73,https://api.fifa.com/api/v3/picture/flags-sq-2/MDV,AFC,https://www.fifa.com/fifa-world-ranking/MDV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2019-07-12,Aruba,157,742,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190712
2019-09-27,Curacao,156,752,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2019-12-13,Mauritius,155,357,https://api.fifa.com/api/v3/picture/flags-sq-2/MRI,CAF,https://www.fifa.com/fifa-world-ranking/MRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20191213
2020-03-27,Madagascar,158,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200327
2020-08-14,Andorra,155,749,https://api.fifa.com/api/v3/picture/flags-sq-2/AND,UEFA,https://www.fifa.com/fifa-world-ranking/AND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Uganda,156,902.65,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2021-08-20,Lesotho,156,842,https://api.fifa.com/api/v3/picture/flags-sq-2/LES,CAF,https://www.fifa.com/fifa-world-ranking/LES,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-12-09,Syria,157,942.82,https://api.fifa.com/api/v3/picture/flags-sq-2/SYR,AFC,https://www.fifa.com/fifa-world-ranking/SYR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-10-13,Syria,157,942.82,https://api.fifa.com/api/v3/picture/flags-sq-2/SYR,AFC,https://www.fifa.com/fifa-world-ranking/SYR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2022-12-09,Bhutan,177,777.27,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2020-06-26,Madagascar,158,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2021-04-16,Belize,158,824,https://api.fifa.com/api/v3/picture/flags-sq-2/BLZ,CONCACAF,https://www.fifa.com/fifa-world-ranking/BLZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Eswatini,157,826,https://api.fifa.com/api/v3/picture/flags-sq-2/SWZ,CAF,https://www.fifa.com/fifa-world-ranking/SWZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2022-03-25,Dominica,156,911.07,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-06-17,Uganda,156,915.09,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2019-07-12,Madagascar,158,693,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190712
2019-09-27,Andorra,157,749,https://api.fifa.com/api/v3/picture/flags-sq-2/AND,UEFA,https://www.fifa.com/fifa-world-ranking/AND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2021-08-20,Eswatini,157,826,https://api.fifa.com/api/v3/picture/flags-sq-2/SWZ,CAF,https://www.fifa.com/fifa-world-ranking/SWZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-08-05,St. Vincent and the Grenadines,157,950.85,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2020-06-26,Mauritius,159,357,https://api.fifa.com/api/v3/picture/flags-sq-2/MRI,CAF,https://www.fifa.com/fifa-world-ranking/MRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2020-03-27,Mauritius,159,357,https://api.fifa.com/api/v3/picture/flags-sq-2/MRI,CAF,https://www.fifa.com/fifa-world-ranking/MRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200327
2020-08-14,Comoros,156,731,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Rwanda,157,899,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Malawi,158,941,https://api.fifa.com/api/v3/picture/flags-sq-2/MWI,CAF,https://www.fifa.com/fifa-world-ranking/MWI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-10-13,Malawi,158,941,https://api.fifa.com/api/v3/picture/flags-sq-2/MWI,CAF,https://www.fifa.com/fifa-world-ranking/MWI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2022-12-09,Curaçao,178,771.22,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2021-04-16,Mozambique,159,814,https://api.fifa.com/api/v3/picture/flags-sq-2/MOZ,CAF,https://www.fifa.com/fifa-world-ranking/MOZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Belize,158,824,https://api.fifa.com/api/v3/picture/flags-sq-2/BLZ,CONCACAF,https://www.fifa.com/fifa-world-ranking/BLZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2022-03-25,Uganda,157,902.65,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-06-17,Dominica,157,910.74,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2021-12-10,Grenada,158,892,https://api.fifa.com/api/v3/picture/flags-sq-2/GRN,CONCACAF,https://www.fifa.com/fifa-world-ranking/GRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Maldives,159,938.55,https://api.fifa.com/api/v3/picture/flags-sq-2/MDV,AFC,https://www.fifa.com/fifa-world-ranking/MDV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Malawi,158,942.66,https://api.fifa.com/api/v3/picture/flags-sq-2/MWI,CAF,https://www.fifa.com/fifa-world-ranking/MWI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-12-09,Andorra,179,751.46,https://api.fifa.com/api/v3/picture/flags-sq-2/AND,UEFA,https://www.fifa.com/fifa-world-ranking/AND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-09-27,Aruba,158,742,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2020-08-14,Aruba,157,724,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2022-03-25,Rwanda,158,899,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2021-08-20,Belize,158,824,https://api.fifa.com/api/v3/picture/flags-sq-2/BLZ,CONCACAF,https://www.fifa.com/fifa-world-ranking/BLZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-06-17,Rwanda,158,894.87,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-10-13,Maldives,159,938.55,https://api.fifa.com/api/v3/picture/flags-sq-2/MDV,AFC,https://www.fifa.com/fifa-world-ranking/MDV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2021-04-16,Antigua and Barbuda,160,787,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Mozambique,159,814,https://api.fifa.com/api/v3/picture/flags-sq-2/MOZ,CAF,https://www.fifa.com/fifa-world-ranking/MOZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2021-12-10,Liberia,159,891.31,https://api.fifa.com/api/v3/picture/flags-sq-2/LBR,CAF,https://www.fifa.com/fifa-world-ranking/LBR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Pakistan,160,928.4,https://api.fifa.com/api/v3/picture/flags-sq-2/PAK,AFC,https://www.fifa.com/fifa-world-ranking/PAK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Uganda,159,924.09,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-12-09,British Virgin Islands,180,735.87,https://api.fifa.com/api/v3/picture/flags-sq-2/VGB,CONCACAF,https://www.fifa.com/fifa-world-ranking/VGB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-09-27,Comoros,159,731,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2020-08-14,Madagascar,158,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2022-03-25,Liberia,159,891.31,https://api.fifa.com/api/v3/picture/flags-sq-2/LBR,CAF,https://www.fifa.com/fifa-world-ranking/LBR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2021-08-20,Mozambique,159,814,https://api.fifa.com/api/v3/picture/flags-sq-2/MOZ,CAF,https://www.fifa.com/fifa-world-ranking/MOZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-06-17,Liberia,159,891.31,https://api.fifa.com/api/v3/picture/flags-sq-2/LBR,CAF,https://www.fifa.com/fifa-world-ranking/LBR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-10-13,Pakistan,160,928.4,https://api.fifa.com/api/v3/picture/flags-sq-2/PAK,AFC,https://www.fifa.com/fifa-world-ranking/PAK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2021-04-16,Bhutan,161,769,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Antigua and Barbuda,160,787,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2021-12-10,Afghanistan,160,884,https://api.fifa.com/api/v3/picture/flags-sq-2/AFG,AFC,https://www.fifa.com/fifa-world-ranking/AFG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Aruba,181,728.86,https://api.fifa.com/api/v3/picture/flags-sq-2/ARU,CONCACAF,https://www.fifa.com/fifa-world-ranking/ARU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-09-27,Madagascar,160,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2020-08-14,Mauritius,159,357,https://api.fifa.com/api/v3/picture/flags-sq-2/MRI,CAF,https://www.fifa.com/fifa-world-ranking/MRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2022-03-25,Grenada,160,886.23,https://api.fifa.com/api/v3/picture/flags-sq-2/GRN,CONCACAF,https://www.fifa.com/fifa-world-ranking/GRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2021-08-20,Antigua and Barbuda,160,787,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-06-17,Seychelles,160,891,https://api.fifa.com/api/v3/picture/flags-sq-2/SEY,CAF,https://www.fifa.com/fifa-world-ranking/SEY,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-12-09,Uganda,161,924.09,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Dominica,160,910.74,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-10-13,Uganda,161,924.09,https://api.fifa.com/api/v3/picture/flags-sq-2/UGA,CAF,https://www.fifa.com/fifa-world-ranking/UGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2021-04-16,Curaçao,162,752,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Bhutan,161,769,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2021-12-10,Niger,161,877.93,https://api.fifa.com/api/v3/picture/flags-sq-2/NIG,CAF,https://www.fifa.com/fifa-world-ranking/NIG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Comoros,182,724.52,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2019-09-27,Mauritius,161,357,https://api.fifa.com/api/v3/picture/flags-sq-2/MRI,CAF,https://www.fifa.com/fifa-world-ranking/MRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2022-03-25,Niger,161,877.93,https://api.fifa.com/api/v3/picture/flags-sq-2/NIG,CAF,https://www.fifa.com/fifa-world-ranking/NIG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2021-08-20,Bhutan,161,769,https://api.fifa.com/api/v3/picture/flags-sq-2/BHU,AFC,https://www.fifa.com/fifa-world-ranking/BHU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-06-17,Niger,161,877.93,https://api.fifa.com/api/v3/picture/flags-sq-2/NIG,CAF,https://www.fifa.com/fifa-world-ranking/NIG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-12-09,Dominica,162,910.74,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Rwanda,161,894.87,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-10-13,Dominica,162,910.74,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2021-04-16,Andorra,163,749,https://api.fifa.com/api/v3/picture/flags-sq-2/AND,UEFA,https://www.fifa.com/fifa-world-ranking/AND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-12-10,US Virgin Islands,162,843,https://api.fifa.com/api/v3/picture/flags-sq-2/VIR,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-12-09,Madagascar,183,691,https://api.fifa.com/api/v3/picture/flags-sq-2/MAD,CAF,https://www.fifa.com/fifa-world-ranking/MAD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2021-06-25,Curaçao,162,752,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2022-03-25,Lesotho,162,842,https://api.fifa.com/api/v3/picture/flags-sq-2/LES,CAF,https://www.fifa.com/fifa-world-ranking/LES,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2021-08-20,Curaçao,162,752,https://api.fifa.com/api/v3/picture/flags-sq-2/CUW,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUW,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-12-09,Rwanda,163,894.87,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Liberia,162,891.31,https://api.fifa.com/api/v3/picture/flags-sq-2/LBR,CAF,https://www.fifa.com/fifa-world-ranking/LBR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2022-10-13,Rwanda,163,894.87,https://api.fifa.com/api/v3/picture/flags-sq-2/RWA,CAF,https://www.fifa.com/fifa-world-ranking/RWA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2021-04-16,Comoros,164,733,https://api.fifa.com/api/v3/picture/flags-sq-2/COM,CAF,https://www.fifa.com/fifa-world-ranking/COM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-12-10,Lesotho,163,842,https://api.fifa.com/api/v3/picture/flags-sq-2/LES,CAF,https://www.fifa.com/fifa-world-ranking/LES,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-06-17,Cayman Islands,162,854.05,https://api.fifa.com/api/v3/picture/flags-sq-2/CAY,CONCACAF,https://www.fifa.com/fifa-world-ranking/CAY,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
